title_key,media_type,title,release_date,vote_average,vote_count,popularity
movie:15673,movie,Connie and Carla,2004-04-16,5.879,95,2.1361
movie:338964,movie,Bad Santa 2,2016-11-23,5.438,883,4.8618
movie:550115,movie,Airplane Mode,2019-08-02,2.623,77,2.978
movie:10990,movie,Mulholland Falls,1996-04-26,6.017,331,4.8729
tv:4500,tv,The Wonder Years,1988-01-31,8.343,1107,36.9508
movie:330483,movie,The Choice,2016-02-04,7.207,1987,5.2124
movie:41357,movie,Summer of '42,1971-04-19,6.726,164,2.784
movie:17734,movie,Thirteen Conversations About One Thing,2001-09-02,6.25,110,2.233
movie:24469,movie,Fish Tank,2009-09-11,6.952,963,3.0627
movie:9944,movie,The Pelican Brief,1993-09-17,6.59,1813,7.4461
movie:16367,movie,Kinky Boots,2005-08-30,6.7,369,3.9165
movie:307124,movie,Love on a Leash,2011-07-21,6.1,43,1.3032
movie:544795,movie,C/o Kancharapalem,2018-09-07,7.403,36,1.3003
movie:16442,movie,Sergeant York,1941-09-27,7.195,238,3.6263
tv:102619,tv,I May Destroy You,2020-06-07,7.161,218,5.1788
movie:48838,movie,London Boulevard,2010-11-10,5.889,829,4.3118
movie:7010,movie,The Wild Geese,1978-06-28,6.811,293,4.212
tv:12786,tv,Murdoch Mysteries,2008-01-24,7.687,300,62.0239
tv:94372,tv,FBI: Most Wanted,2020-01-07,7.608,448,69.8506
movie:9560,movie,A Walk in the Clouds,1995-05-27,7.377,1150,6.5781
tv:67743,tv,Cardinal,2017-01-25,6.953,169,10.3316
movie:4657,movie,Jindabyne,2006-07-20,5.44,83,2.0336
movie:82687,movie,The Guilt Trip,2012-12-19,5.613,781,3.7127
movie:25241,movie,Squirm,1976-07-30,4.935,130,2.238
tv:33958,tv,Camelot,2011-02-25,6.34,203,12.5291
movie:293767,movie,Billy Lynn's Long Halftime Walk,2016-11-10,6.029,643,8.1236
movie:16220,movie,Wizards,1977-02-09,6.166,247,3.2737
movie:101173,movie,Coriolanus,2011-02-14,5.832,512,4.2774
tv:64728,tv,Mountain Monsters,2013-06-22,7.367,30,7.068
movie:11223,movie,Coma,1978-01-06,6.765,470,4.3883
movie:11663,movie,The Commitments,1991-08-14,7.248,623,3.4683
movie:28029,movie,A Walk on the Moon,1999-01-29,6.055,118,3.2204
movie:5923,movie,The Sand Pebbles,1966-12-20,7.213,291,2.8635
movie:8328,movie,Step Up 2: The Streets,2008-02-14,6.7,2452,6.9563
movie:56137,movie,I Know Where I'm Going!,1945-11-16,7.1,169,1.8122
movie:396493,movie,Creep 2,2017-10-06,6.337,931,4.5679
movie:444149,movie,Hellraiser: Judgment,2018-02-13,5.124,375,4.3687
tv:5875,tv,Anne of Green Gables: The Continuing Story,2000-03-05,6.9,53,3.2854
movie:38408,movie,Life As We Know It,2010-10-02,6.89,3317,6.2284
movie:496334,movie,Batti Gul Meter Chalu,2018-09-21,6.015,33,1.0753
movie:34794,movie,The St. Francisville Experiment,2000-04-15,4.091,33,1.2721
movie:496316,movie,Baaghi 2,2018-03-30,5.753,89,2.1142
movie:31655,movie,The Terror,1963-06-17,5.162,185,2.8821
movie:8386,movie,How High,2001-12-21,6.372,1082,6.6744
movie:25641,movie,My First Mister,2001-10-12,6.563,72,1.9745
movie:26670,movie,Noises Off...,1992-03-20,7.2,227,2.1808
movie:402298,movie,Denial,2016-09-30,6.841,714,3.1088
tv:88366,tv,Lunatics,2019-04-19,5.259,27,2.7846
movie:335360,movie,My Little Pony: The Movie,2017-10-05,7.274,434,10.0106
tv:81284,tv,The Curious Creations of Christine McConnell,2018-10-12,7.0,21,1.8693
movie:18701,movie,Being Julia,2004-09-03,6.359,124,2.3576
movie:623856,movie,Let Them All Talk,2020-12-10,5.6,306,3.6541
movie:16764,movie,Toolbox Murders,2004-11-12,5.559,202,2.2174
movie:1645251,movie,Batman: Dead End,2003-07-19,7.2,6,0.9541
movie:718400,movie,The Vanished,2020-08-21,6.027,367,4.5103
movie:241257,movie,Regression,2015-10-01,5.584,1915,5.4975
movie:13523,movie,Sex Drive,2008-10-16,6.396,1515,6.7696
movie:8780,movie,Baby Mama,2008-04-25,5.971,718,3.0145
tv:88239,tv,High Seas,2019-05-24,6.887,163,7.9778
tv:77947,tv,Harrow,2018-03-09,7.585,205,12.2861
movie:552865,movie,10 Minutes Gone,2019-09-30,5.208,250,3.5984
movie:46528,movie,The Warrior's Way,2010-12-01,6.606,687,6.013
movie:11620,movie,Quo Vadis,1951-11-08,7.107,464,3.5324
movie:1662,movie,State of Grace,1990-09-14,6.95,432,5.2592
movie:24837,movie,August Underground's Mordum,2003-01-01,3.809,94,2.8049
movie:24010,movie,Bus Stop,1956-08-31,6.084,251,2.9346
tv:61617,tv,Over the Garden Wall,2014-11-03,8.567,1803,12.9611
movie:23730,movie,C.H.U.D.,1984-08-31,5.639,319,4.3228
movie:1994,movie,The Most Dangerous Game,1932-09-16,6.926,323,3.1112
movie:20283,movie,Breaking Away,1979-05-24,7.146,305,2.9752
movie:49014,movie,Cosmopolis,2012-05-25,5.667,1371,4.4505
movie:31129,movie,The Final Sacrifice,1990-01-01,2.737,38,1.1392
movie:183,movie,The Wizard,1989-12-15,6.032,355,3.1809
tv:62117,tv,Younger,2015-03-31,6.857,251,29.3603
movie:337703,movie,The Red Turtle,2016-03-27,7.4,1396,5.8973
movie:16638,movie,El Cid,1961-10-24,6.8,310,4.0515
movie:11854,movie,Kuch Kuch Hota Hai,1998-10-16,7.462,445,3.7321
movie:243938,movie,Hot Tub Time Machine 2,2015-02-20,5.184,1029,6.4233
movie:25571,movie,Drive,1997-08-06,6.142,158,3.6334
movie:376869,movie,Neerja,2016-02-19,7.286,245,1.8105
movie:8457,movie,Drillbit Taylor,2008-02-04,5.822,1121,5.8459
movie:445040,movie,My Friend Dahmer,2017-11-03,6.502,659,3.2397
movie:22327,movie,Youth in Revolt,2009-09-11,6.1,998,3.4648
movie:474392,movie,Samson,2018-02-16,5.736,258,3.6434
movie:16070,movie,This Film Is Not Yet Rated,2006-09-01,7.063,386,1.457
movie:26602,movie,Summer Catch,2001-08-22,5.409,223,3.4169
movie:9255,movie,Hot Shots! Part Deux,1993-05-21,6.55,2122,8.3847
movie:37737,movie,Kites,2010-05-21,7.2,227,1.9928
movie:662,movie,La Jetée,1962-02-16,7.9,1032,2.4637
movie:14342,movie,Almost Heroes,1998-05-29,5.46,226,2.8906
movie:325789,movie,The Infiltrator,2016-07-13,6.68,1852,5.3365
movie:2990,movie,Pacific Heights,1990-09-28,6.288,430,4.7778
movie:15159,movie,The Pink Panther 2,2009-02-06,5.705,1294,6.5017
movie:10684,movie,Courage Under Fire,1996-07-04,6.554,1089,6.9102
movie:21461,movie,Lage Raho Munna Bhai,2006-09-01,7.288,238,1.6435
movie:340601,movie,Delirium,2018-05-10,5.707,340,5.1095
movie:442064,movie,Proud Mary,2018-01-12,5.501,537,3.2229
tv:44006,tv,Chicago Fire,2012-10-10,8.41,2432,134.9754
movie:139519,movie,Magic Magic,2013-07-26,5.104,226,2.17
movie:2617,movie,The Great Outdoors,1988-06-17,6.4,631,4.3676
movie:55725,movie,Win Win,2011-03-18,6.824,569,2.534
movie:39452,movie,Exit Through the Gift Shop,2010-03-05,7.541,986,2.868
movie:336004,movie,Heist,2015-11-13,6.1,1019,5.2399
movie:25955,movie,Pickup on South Street,1953-05-27,7.373,332,2.9037
tv:15114,tv,John Adams,2008-03-16,7.676,341,9.6739
tv:2038,tv,Drake & Josh,2004-01-11,8.365,1976,22.8658
movie:16723,movie,Sugar & Spice,2001-01-24,6.411,302,2.8753
tv:70881,tv,Boruto: Naruto Next Generations,2017-04-05,7.819,2516,15.4325
tv:894,tv,The Prisoner,1967-09-29,7.7,216,10.7248
tv:105689,tv,Indian Matchmaking,2020-07-16,6.444,27,5.3406
movie:10373,movie,Quadrophenia,1979-09-14,7.012,297,3.3599
movie:21635,movie,"Sorry, Wrong Number",1948-09-24,6.779,217,2.7146
movie:14405,movie,Beverly Hills Chihuahua,2008-10-03,5.379,1119,5.9289
movie:505914,movie,A.I. Rising,2018-02-25,5.0,318,3.8307
tv:7482,tv,Leverage,2008-12-07,7.558,447,24.54
movie:493014,movie,Generation Wealth,2018-07-20,6.41,105,1.3624
movie:328429,movie,Approaching the Unknown,2016-06-03,5.246,344,5.6876
movie:123103,movie,Aftershock,2012-09-12,5.145,359,2.4723
movie:28971,movie,Limelight,1952-10-16,7.89,614,3.5338
movie:3537,movie,Fame,1980-05-16,6.419,527,4.1406
tv:98805,tv,Next in Fashion,2020-01-29,6.728,46,3.881
movie:17,movie,The Dark,2005-09-28,5.7,297,2.4262
movie:90616,movie,Future War,1997-01-28,2.477,44,0.9707
movie:14035,movie,Meatballs,1979-06-28,5.824,367,6.317
movie:11231,movie,The Next Karate Kid,1994-07-18,5.397,1199,7.9489
movie:57431,movie,The Sitter,2011-12-09,5.566,1039,4.7742
movie:13969,movie,First Daughter,2004-09-24,6.18,1025,5.191
tv:46923,tv,Shetland,2013-03-10,7.512,211,38.2424
movie:27503,movie,The Unknown,1927-05-29,7.6,218,1.8145
movie:207933,movie,Stonehearst Asylum,2014-10-23,6.846,1632,9.1368
movie:886,movie,The Cincinnati Kid,1965-10-15,6.987,314,3.2046
movie:476764,movie,The Front Runner,2018-11-06,5.911,388,3.841
movie:10652,movie,Hamburger Hill,1987-08-07,6.6,521,4.8518
movie:797463,movie,The Blackout,2019-10-11,4.0,2,1.731
movie:26317,movie,Man with a Movie Camera,1929-05-12,7.841,822,3.2433
movie:192136,movie,Mandela: Long Walk to Freedom,2013-11-28,6.859,587,3.1928
tv:71694,tv,Snowfall,2017-07-05,8.388,805,45.0991
movie:342737,movie,20th Century Women,2016-12-28,7.313,1257,5.5503
movie:19931,movie,The Joy Luck Club,1993-09-08,7.157,169,2.8456
movie:15664,movie,Right at Your Door,2006-01-23,5.86,265,2.1886
movie:24965,movie,Gunga Din,1939-01-26,6.5,188,2.318
movie:334524,movie,Gold,2016-02-03,6.629,1788,6.7194
movie:454283,movie,Action Point,2018-06-01,5.436,365,3.2154
movie:29376,movie,The Band Wagon,1953-08-07,7.2,247,2.417
movie:27259,movie,Long Time Dead,2002-01-18,5.223,149,2.4179
tv:76922,tv,Queer Eye,2018-02-07,7.384,159,9.8591
movie:548754,movie,River Runs Red,2018-11-09,5.487,159,3.5056
movie:9821,movie,The Mighty,1998-06-01,7.248,300,3.0017
movie:11600,movie,Redacted,2007-11-16,5.971,190,3.0693
movie:140420,movie,Paperman,2012-11-02,7.982,1828,4.2125
movie:567860,movie,Fyre,2019-01-18,6.936,1030,2.0403
tv:90937,tv,BEASTARS,2019-10-10,8.4,1342,26.7944
movie:11419,movie,Vegas Vacation,1997-02-13,5.971,750,4.8338
tv:134,tv,Space: 1999,1975-09-04,7.1,164,17.9295
movie:11515,movie,Goya's Ghosts,2006-11-08,6.612,544,2.4417
tv:4608,tv,30 Rock,2006-10-11,7.493,840,50.8301
movie:16380,movie,When Worlds Collide,1951-09-14,6.4,210,2.5529
movie:12311,movie,Mutiny on the Bounty,1935-11-22,7.376,404,3.7417
movie:621191,movie,Blue Story,2019-11-22,7.289,247,3.0338
movie:30566,movie,Blacula,1972-08-25,5.495,182,2.2916
movie:96,movie,Beverly Hills Cop II,1987-05-18,6.532,2888,9.1369
movie:24559,movie,Slaughterhouse-Five,1972-03-15,6.515,260,3.5444
movie:523077,movie,Running with the Devil,2019-08-29,5.391,354,5.0468
movie:43939,movie,I'm Still Here,2010-09-10,5.953,414,3.8069
movie:18910,movie,The Ninth Configuration,1980-02-29,6.431,174,3.2801
movie:3602,movie,I'll Always Know What You Did Last Summer,2006-06-24,4.179,503,3.8558
tv:100897,tv,Love 101,2020-04-24,7.7,197,6.7801
movie:38542,movie,The Disappearance of Alice Creed,2009-09-12,6.45,603,3.9452
movie:450322,movie,The Man Who Invented Christmas,2017-10-12,6.847,879,3.4482
movie:29425,movie,The Crazies,1973-03-16,6.071,424,3.2686
movie:30318,movie,13 Seconds,2003-08-20,3.111,9,1.1496
movie:11372,movie,The Eagle Has Landed,1976-12-24,6.655,394,6.3834
movie:3001,movie,How to Steal a Million,1966-07-13,7.5,680,4.9425
tv:87017,tv,P-Valley,2020-07-12,7.6,254,19.4426
movie:30062,movie,Eaten Alive,1976-12-25,5.531,207,2.9731
movie:401898,movie,Thelma,2017-09-15,6.8,1166,4.1299
movie:2246,movie,Malice,1993-09-29,6.269,531,4.9773
movie:14282,movie,Ninja Scroll,1993-06-05,7.786,770,6.0344
movie:19972,movie,The 300 Spartans,1962-08-01,6.5,156,3.7932
tv:70128,tv,Genius,2017-04-25,7.455,311,17.3373
movie:12178,movie,Miss Pettigrew Lives for a Day,2008-03-07,6.805,425,2.7252
movie:1834,movie,"Murder, My Sweet",1944-12-14,7.214,266,3.0458
movie:27945,movie,Hombre,1967-03-21,7.1,249,4.6098
tv:4630,tv,The Fairly OddParents,2001-03-30,7.567,1131,62.3929
movie:28522,movie,Day of the Dead 2: Contagium,2005-08-10,3.0,84,1.029
tv:96421,tv,Hostel Daze,2019-12-13,7.408,49,8.3605
movie:21719,movie,The Minus Man,1999-09-24,5.505,109,3.4045
movie:63492,movie,What's Your Number?,2011-09-30,6.463,2462,7.0073
movie:21056,movie,Big Eden,2000-04-18,6.429,56,1.6997
movie:9997,movie,Gabriel,2007-11-15,6.013,433,2.4803
movie:41462,movie,The Hitch-Hiker,1953-03-30,6.838,213,1.8799
movie:286567,movie,Max Steel,2016-10-14,5.557,867,4.3068
movie:10488,movie,Nim's Island,2008-04-03,5.929,1213,5.7776
movie:9327,movie,The Nutty Professor,1996-06-28,5.647,3187,9.373
movie:11302,movie,Bananas,1971-04-28,6.661,844,2.662
movie:10629,movie,Veronica Guerin,2003-07-11,6.661,344,4.6661
movie:507220,movie,Chimera Strain,2018-02-24,4.08,25,2.7283
movie:17102,movie,Dracula: Prince of Darkness,1966-01-09,6.672,300,2.5388
movie:55561,movie,Clockwatchers,1997-06-12,6.2,75,2.14
movie:41518,movie,Guzaarish,2010-11-16,7.3,133,1.7304
movie:31123,movie,Red Zone Cuba,1966-11-01,2.719,32,0.9718
movie:476968,movie,"Paul, Apostle of Christ",2018-03-22,7.609,418,5.8805
movie:13014,movie,The God Who Wasn't There,2005-05-21,6.125,88,0.8337
tv:79723,tv,The Cool Kids,2018-09-28,5.357,28,4.8643
movie:17874,movie,Laserblast,1978-03-01,3.4,116,1.8577
movie:67109,movie,Delhi Belly,2011-07-01,7.066,226,1.9553
movie:338065,movie,Dil Dhadakne Do,2015-06-04,6.903,165,2.4146
movie:25872,movie,The Pirate Movie,1982-08-06,5.316,49,1.1926
movie:209262,movie,Parkland,2013-10-02,6.234,398,4.8399
movie:38543,movie,Ironclad,2011-03-03,6.153,823,4.6066
movie:15158,movie,Phantasm II,1988-07-08,6.219,408,3.1817
movie:460846,movie,Security,2017-03-04,6.324,974,5.7469
movie:47386,movie,YellowBrickRoad,2010-01-23,4.677,167,1.8986
movie:45094,movie,Conviction,2010-10-15,7.066,663,3.4238
movie:313943,movie,Revolt,2017-07-01,5.522,407,4.4425
movie:27118,movie,The Hound of the Baskervilles,1939-03-24,7.136,236,2.4153
movie:10186,movie,The Rocker,2008-08-20,6.066,648,4.152
movie:193612,movie,The Quiet Ones,2014-04-25,5.095,718,3.2741
movie:23703,movie,The Thing About My Folks,2005-06-02,6.463,27,1.5868
movie:101669,movie,Mother's Day,2010-09-23,6.5,478,2.8578
movie:28503,movie,Dementia 13,1963-09-25,5.5,199,1.7521
movie:686487,movie,King Kong vs. Godzilla,1963-06-26,6.5,282,3.8182
movie:4024,movie,Last Year at Marienbad,1961-09-29,7.4,552,3.1829
tv:78950,tv,Miracle Workers,2019-02-12,6.82,339,18.998
movie:11541,movie,The Year of Living Dangerously,1982-12-17,6.663,374,3.527
movie:28893,movie,Galaxy of Terror,1981-10-01,5.276,261,4.6098
movie:23761,movie,"Alice, Sweet Alice",1976-11-13,6.4,317,3.6569
movie:51052,movie,Arthur Christmas,2011-11-10,6.776,1666,7.2438
movie:11236,movie,The Secret Garden,1993-08-13,7.428,1001,5.5405
movie:11870,movie,Big Fat Liar,2002-02-08,5.895,904,4.9514
movie:9812,movie,Thursday,1998-09-25,6.907,378,4.565
movie:11558,movie,Silver Streak,1976-12-03,6.71,372,3.1942
movie:9783,movie,Sublime,2007-06-15,5.268,127,2.131
tv:3772,tv,"Walker, Texas Ranger",1993-04-21,7.003,580,22.5373
movie:17689,movie,The Gauntlet,1977-12-17,6.5,623,4.6116
movie:12185,movie,Heaven Can Wait,1978-06-28,6.654,454,3.1296
movie:5653,movie,Luther,2003-10-29,6.5,339,3.6419
movie:13428,movie,Two Hands,1999-07-29,6.596,166,2.729
movie:19067,movie,The Duellists,1977-08-31,7.251,651,3.6035
movie:35073,movie,"The Beast from 20,000 Fathoms",1953-06-13,6.591,208,2.7772
movie:40469,movie,Final Exam,1981-06-05,5.1,130,1.2162
tv:87600,tv,The Disappearance of Madeleine McCann,2019-03-15,6.402,97,2.7128
movie:15096,movie,20 Million Miles to Earth,1957-06-01,6.3,173,3.2088
movie:3515,movie,I'll Sleep When I'm Dead,2003-05-14,5.489,132,3.2407
movie:30309,movie,Real Women Have Curves,2002-10-18,6.095,105,2.0297
movie:441889,movie,Secret Superstar,2017-10-19,7.266,203,1.7958
movie:539619,movie,Edge of Fear,2018-08-01,4.678,115,1.9022
tv:94813,tv,The Devil Next Door,2019-11-04,7.169,142,2.4225
movie:17708,movie,Corky Romano,2001-10-12,4.449,185,4.0989
movie:555035,movie,Ophelia,2018-10-09,6.0,4,0.6304
movie:11337,movie,Stardust Memories,1980-09-26,6.934,470,2.6771
movie:18734,movie,L.I.E.,2001-09-07,6.745,147,2.1286
movie:290825,movie,Yoga Hosers,2016-07-08,4.645,483,4.1432
tv:1516,tv,The A-Team,1983-01-23,7.504,1111,51.4464
movie:20215,movie,Boo,2005-05-13,4.852,142,1.6537
movie:11502,movie,Knife in the Water,1962-03-09,7.269,486,2.6524
tv:111625,tv,Dash & Lily,2020-11-10,7.8,365,5.87
tv:2352,tv,The Nanny,1993-11-03,8.068,1323,75.1095
movie:9595,movie,Hot Shots!,1991-07-31,6.585,2520,10.3833
movie:7182,movie,Venom,2005-09-16,5.447,375,3.2095
movie:31582,movie,Flawless,1999-11-26,6.141,312,3.1776
movie:6020,movie,Sorority Boys,2002-03-22,5.774,279,2.8118
movie:9401,movie,2 Days in the Valley,1996-09-11,6.188,301,4.2942
movie:10381,movie,Plunkett & Macleane,1999-01-22,6.166,157,4.7495
tv:58928,tv,Dracula,2013-10-25,7.089,414,8.2664
tv:3219,tv,Murphy Brown,1988-11-14,6.495,91,44.9417
movie:26618,movie,Clay Pigeons,1998-09-25,6.169,143,2.3883
tv:102905,tv,History 101,2020-05-22,7.125,112,6.734
movie:10596,movie,Replicant,2001-05-11,5.845,546,4.377
movie:23949,movie,Tape,2001-11-02,6.903,255,1.6812
movie:12777,movie,It's All About Love,2003-01-10,5.436,118,1.8572
movie:24746,movie,Six-String Samurai,1998-09-18,6.268,154,1.5459
movie:571246,movie,Rapunzel,2010-03-18,5.9,4,0.5674
movie:559713,movie,Fisherman's Friends,2019-03-15,6.74,196,2.8723
movie:32255,movie,The Palm Beach Story,1942-08-28,6.995,213,2.0597
tv:60685,tv,Dominion,2014-06-19,6.505,316,9.4106
movie:13339,movie,Three O'Clock High,1987-10-09,6.798,312,3.3042
movie:44865,movie,The Grandmaster,2013-01-10,6.6,1006,5.8651
movie:111190,movie,Adoration,2013-04-03,6.097,1049,8.1276
movie:14815,movie,The Wind and the Lion,1975-05-22,6.481,214,3.1298
movie:265189,movie,Force Majeure,2014-08-15,6.836,1255,3.676
movie:31667,movie,The Paradine Case,1947-12-29,6.252,270,2.5227
movie:31962,movie,Shining Through,1992-01-31,6.498,232,3.5767
movie:648,movie,Beauty and the Beast,1946-10-29,7.501,685,2.9279
movie:1596,movie,Population 436,2006-07-04,5.815,303,3.1548
movie:1841,movie,Lady in the Lake,1946-12-19,6.069,116,1.9023
tv:89630,tv,The L Word: Generation Q,2019-12-08,7.617,128,10.401
movie:25167,movie,Bye Bye Birdie,1963-04-04,5.9,118,2.8835
movie:392982,movie,Marshall,2017-10-13,7.2,700,4.0336
movie:714835,movie,Yahan Sabhi Gyani Hain,2020-02-07,3.0,2,0.4724
tv:82728,tv,Bluey,2018-10-01,8.6,733,46.8269
movie:87825,movie,Trouble with the Curve,2012-09-21,6.982,1730,5.7617
movie:15659,movie,Foul Play,1978-07-14,6.299,274,4.3825
tv:62650,tv,Chicago Med,2015-11-17,8.3,1273,90.3491
tv:93833,tv,The Feed,2019-09-16,6.713,47,4.8917
movie:18248,movie,The Foreigner,2003-06-01,3.973,168,4.5901
movie:5126,movie,Martian Child,2007-11-02,6.7,331,2.7949
movie:13936,movie,Oklahoma!,1955-10-10,6.626,194,3.1949
tv:32730,tv,The Event,2010-09-20,6.435,246,8.8337
movie:11888,movie,Snow Dogs,2002-01-18,5.604,796,4.2482
tv:97085,tv,Van der Valk,2020-01-01,6.5,52,22.8317
movie:529646,movie,Solis,2018-06-27,4.877,122,2.9451
movie:14320,movie,Great Expectations,1946-12-26,7.293,384,4.1794
movie:2182,movie,Attack of the Killer Tomatoes!,1978-10-04,5.1,348,4.0506
movie:6917,movie,The Gate,1987-04-21,6.076,430,4.6865
movie:18283,movie,Brigadoon,1954-09-08,6.526,173,2.2756
movie:14411,movie,Sinbad: Legend of the Seven Seas,2003-07-02,7.06,2281,8.692
movie:15876,movie,The Enemy Below,1957-12-25,7.164,220,3.4029
movie:39154,movie,The Giant Spider Invasion,1975-10-16,4.1,98,2.4906
movie:29572,movie,The Man Who Cried,2000-08-29,6.1,267,3.3469
movie:487083,movie,Paradise Hills,2019-08-29,5.918,606,4.1619
tv:6647,tv,The Bold and the Beautiful,1987-03-23,5.638,149,24.3319
movie:864,movie,Cool Runnings,1993-10-01,7.025,2342,6.8651
movie:8348,movie,Thunderbolt and Lightfoot,1974-05-23,6.8,667,6.4096
movie:122857,movie,Universal Soldier: Day of Reckoning,2012-10-04,5.566,492,4.1695
movie:9626,movie,Red Sonja,1985-04-09,5.375,977,7.7937
movie:330947,movie,Song to Song,2017-03-17,5.477,929,4.0327
movie:533148,movie,Ek Ladki Ko Dekha Toh Aisa Laga,2019-02-01,5.6,64,1.0865
movie:45610,movie,Machine Gun Preacher,2011-09-23,6.718,1156,7.9097
movie:11176,movie,The Muppet Movie,1979-06-22,7.217,715,4.9216
movie:16409,movie,Last Chance Harvey,2008-12-25,6.3,312,5.518
movie:27725,movie,High Sierra,1941-01-23,7.089,366,2.9118
movie:7348,movie,Robinson Crusoe on Mars,1964-06-01,6.278,158,2.1414
movie:939,movie,The Jazz Singer,1927-10-06,6.115,257,3.1408
movie:37534,movie,The New Daughter,2009-12-18,5.35,387,4.4572
tv:82456,tv,Hilda,2018-09-21,8.4,248,9.0693
movie:649,movie,Belle de Jour,1967-05-24,7.309,1034,6.7517
tv:104108,tv,Reality Z,2020-06-10,6.562,282,3.223
movie:516632,movie,The Empty Man,2020-10-22,6.15,1078,8.7209
movie:9066,movie,The Brady Bunch Movie,1995-02-16,6.061,329,3.9283
movie:399894,movie,Daylight's End,2016-04-16,5.822,205,4.0286
movie:18647,movie,One-Eyed Jacks,1961-03-30,6.8,260,3.6517
movie:39266,movie,Triumph of the Will,1935-03-28,6.905,311,2.6522
movie:359784,movie,Maudie,2016-06-16,7.8,602,3.1573
movie:10173,movie,Marked for Death,1990-10-05,6.135,611,6.2476
tv:1922,tv,All in the Family,1971-01-12,7.784,183,21.1754
movie:19913,movie,(500) Days of Summer,2009-07-17,7.3,11232,15.3842
movie:13573,movie,The United States of Leland,2003-05-15,6.499,343,4.2982
movie:11178,movie,My Sassy Girl,2001-07-27,7.548,677,4.3203
movie:220882,movie,London Fields,2018-09-20,5.07,305,4.0299
tv:65249,tv,ERASED,2016-01-08,8.5,1285,13.8543
tv:46880,tv,The Fosters,2013-06-03,7.5,339,26.3922
movie:297608,movie,The Taking of Deborah Logan,2014-10-21,6.563,1528,5.7202
movie:17277,movie,The Fall of the Roman Empire,1964-03-24,6.5,234,4.634
movie:10063,movie,The Breed,2006-05-17,5.499,434,3.7604
movie:13641,movie,The Air I Breathe,2007-02-07,6.288,410,4.1945
movie:19483,movie,It Came from Outer Space,1953-06-05,6.3,255,2.2593
movie:42852,movie,"Goodbye, Mr. Chips",1939-07-28,7.4,142,2.0319
movie:328589,movie,The Lady in the Van,2015-10-30,6.404,816,4.3056
movie:2107,movie,L.A. Story,1991-02-08,6.511,394,3.6681
